guid/image,conf,label,xmin,ymin,xmax,ymax
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0134,0.9444416165351868,1,0.251,0.205,0.630,0.672
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0072,0.5326133966445923,1,0.394,0.315,0.629,0.600
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0008,0.5269954800605774,1,0.000,0.298,0.828,1.000
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0187,0.564395010471344,1,0.504,0.386,0.601,0.483
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0151,0.971245527267456,1,0.273,0.284,0.681,0.678
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0198,0,0,-1,-1,-1,-1
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0017,0.541424572467804,1,0.000,0.297,0.833,1.000
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0003,0,1,-1,-1,-1,-1
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0145,0.9491036534309387,1,0.261,0.280,0.632,0.681
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0079,0.9750112891197205,1,0.338,0.243,0.678,0.685
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0214,0.6744571328163147,1,0.399,0.357,0.484,0.448
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0022,0,2,-1,-1,-1,-1
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0164,0.5921339988708496,1,0.258,0.359,0.412,0.494
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0091,0.962401807308197,1,0.302,0.240,0.661,0.677
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0058,0,2,-1,-1,-1,-1
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0085,0.9668757319450378,1,0.334,0.237,0.666,0.687
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0170,0.5771072506904602,1,0.261,0.000,0.907,0.724
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0036,0,2,-1,-1,-1,-1
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0200,0.5611044764518738,1,0.196,0.370,0.271,0.427
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0126,0.9184646010398865,1,0.204,0.262,0.689,0.741
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0060,0,2,-1,-1,-1,-1
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0195,0,1,-1,-1,-1,-1
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0181,0.5941364765167236,1,0.316,0.394,0.405,0.480
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0148,0.970374584197998,1,0.256,0.281,0.661,0.680
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0074,0.8894473314285278,1,0.292,0.245,0.646,0.618
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0132,0.9254562854766846,1,0.268,0.204,0.626,0.691
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0169,0.5868341326713562,1,0.000,0.355,0.252,0.575
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0219,0,2,-1,-1,-1,-1
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0055,0.6001248955726624,1,0.477,0.377,0.560,0.452
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0113,0.9649922251701355,1,0.319,0.229,0.665,0.668
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0107,0.9671045541763306,1,0.335,0.228,0.676,0.672
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0041,0,2,-1,-1,-1,-1
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0088,0.9684128165245056,1,0.328,0.242,0.661,0.674
5375f8e6-96e9-4f49-97ff-d5df95f12464/0006,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0140,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0189,0.5343642234802246,1,0.407,0.319,0.666,0.599
5375f8e6-96e9-4f49-97ff-d5df95f12464/0154,0.7613617777824402,0,0.338,0.129,0.632,0.661
5375f8e6-96e9-4f49-97ff-d5df95f12464/0012,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0068,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0175,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0033,0.5449427366256714,0,0.315,0.045,0.656,0.620
5375f8e6-96e9-4f49-97ff-d5df95f12464/0080,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0049,0.6764407753944397,0,0.323,0.058,0.682,0.629
5375f8e6-96e9-4f49-97ff-d5df95f12464/0094,0.7746999263763428,0,0.316,0.107,0.624,0.616
5375f8e6-96e9-4f49-97ff-d5df95f12464/0027,0.5285331606864929,0,0.318,0.057,0.648,0.615
5375f8e6-96e9-4f49-97ff-d5df95f12464/0161,0.5542601943016052,0,0.332,0.135,0.643,0.665
5375f8e6-96e9-4f49-97ff-d5df95f12464/0071,0.5856680870056152,0,0.328,0.105,0.624,0.615
5375f8e6-96e9-4f49-97ff-d5df95f12464/0137,0.5266411900520325,1,0.363,0.404,0.624,0.547
5375f8e6-96e9-4f49-97ff-d5df95f12464/0184,0.5564377307891846,0,0.352,0.159,0.658,0.630
5375f8e6-96e9-4f49-97ff-d5df95f12464/0190,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0159,0.5088697075843811,0,0.301,0.112,0.612,0.591
5375f8e6-96e9-4f49-97ff-d5df95f12464/0123,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0065,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0178,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0102,0.6197136044502258,0,0.315,0.094,0.619,0.601
5375f8e6-96e9-4f49-97ff-d5df95f12464/0044,0.649239182472229,0,0.313,0.065,0.660,0.638
5375f8e6-96e9-4f49-97ff-d5df95f12464/0050,0.7127373814582825,0,0.320,0.058,0.665,0.618
5375f8e6-96e9-4f49-97ff-d5df95f12464/0099,0.7270602583885193,0,0.320,0.101,0.620,0.593
5375f8e6-96e9-4f49-97ff-d5df95f12464/0116,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0109,0.5628120303153992,0,0.324,0.107,0.626,0.604
5375f8e6-96e9-4f49-97ff-d5df95f12464/0086,0.5385355353355408,0,0.314,0.096,0.616,0.601
5375f8e6-96e9-4f49-97ff-d5df95f12464/0035,0.6148574352264404,0,0.310,0.040,0.651,0.619
5375f8e6-96e9-4f49-97ff-d5df95f12464/0173,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0167,0.5556735396385193,0,0.323,0.149,0.628,0.661
5375f8e6-96e9-4f49-97ff-d5df95f12464/0021,0.5263960361480713,0,0.311,0.062,0.647,0.606
5375f8e6-96e9-4f49-97ff-d5df95f12464/0092,0.6662169694900513,0,0.306,0.100,0.623,0.613
5375f8e6-96e9-4f49-97ff-d5df95f12464/0146,0.6420466303825378,0,0.344,0.173,0.622,0.628
5375f8e6-96e9-4f49-97ff-d5df95f12464/0000,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0128,0.6630794405937195,0,0.321,0.116,0.632,0.602
5375f8e6-96e9-4f49-97ff-d5df95f12464/0014,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0152,0.7654500007629395,0,0.340,0.134,0.631,0.660
5375f8e6-96e9-4f49-97ff-d5df95f12464/0042,0.7435594797134399,0,0.311,0.058,0.652,0.627
5375f8e6-96e9-4f49-97ff-d5df95f12464/0104,0.5968784093856812,0,0.322,0.102,0.612,0.603
5375f8e6-96e9-4f49-97ff-d5df95f12464/0038,0.8089671730995178,0,0.308,0.047,0.663,0.634
5375f8e6-96e9-4f49-97ff-d5df95f12464/0110,0.5767952799797058,0,0.323,0.092,0.625,0.600
5375f8e6-96e9-4f49-97ff-d5df95f12464/0056,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0182,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0131,0.7598132491111755,0,0.307,0.086,0.638,0.672
5375f8e6-96e9-4f49-97ff-d5df95f12464/0077,0.581882894039154,0,0.317,0.075,0.643,0.638
5375f8e6-96e9-4f49-97ff-d5df95f12464/0063,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0125,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0019,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0013,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0155,0.7842302918434143,0,0.334,0.141,0.628,0.655
5375f8e6-96e9-4f49-97ff-d5df95f12464/0069,0.5499858260154724,1,0.346,0.384,0.603,0.620
5375f8e6-96e9-4f49-97ff-d5df95f12464/0141,0.5578973889350891,0,0.360,0.151,0.635,0.633
5375f8e6-96e9-4f49-97ff-d5df95f12464/0188,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0007,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0095,0.764092206954956,0,0.311,0.091,0.622,0.615
5375f8e6-96e9-4f49-97ff-d5df95f12464/0160,0.5874419212341309,0,0.319,0.148,0.640,0.670
5375f8e6-96e9-4f49-97ff-d5df95f12464/0026,0.5343425273895264,0,0.325,0.057,0.676,0.611
5375f8e6-96e9-4f49-97ff-d5df95f12464/0032,0.5100038647651672,0,0.319,0.054,0.661,0.628
5375f8e6-96e9-4f49-97ff-d5df95f12464/0174,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0081,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0048,0.7659626007080078,0,0.319,0.044,0.667,0.625
5375f8e6-96e9-4f49-97ff-d5df95f12464/0191,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0158,0.580830454826355,0,0.295,0.103,0.601,0.589
5375f8e6-96e9-4f49-97ff-d5df95f12464/0064,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0122,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0136,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0070,0.5374417304992676,0,0.325,0.092,0.617,0.596
5375f8e6-96e9-4f49-97ff-d5df95f12464/0185,0.5833182334899902,0,0.363,0.160,0.667,0.648
5375f8e6-96e9-4f49-97ff-d5df95f12464/0117,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0051,0.6050076484680176,0,0.313,0.065,0.672,0.631
5375f8e6-96e9-4f49-97ff-d5df95f12464/0098,0.6735111474990845,0,0.318,0.107,0.622,0.592
5375f8e6-96e9-4f49-97ff-d5df95f12464/0179,0,0,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0045,0.8001501560211182,0,0.317,0.053,0.659,0.628
5375f8e6-96e9-4f49-97ff-d5df95f12464/0103,0.6485673189163208,0,0.322,0.090,0.623,0.597
5375f8e6-96e9-4f49-97ff-d5df95f12464/0020,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0166,0.6084869503974915,1,0.335,0.381,0.573,0.591
5375f8e6-96e9-4f49-97ff-d5df95f12464/0093,0.7746742367744446,0,0.307,0.099,0.614,0.605
5375f8e6-96e9-4f49-97ff-d5df95f12464/0087,0,0,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0108,0.6364185214042664,0,0.328,0.104,0.623,0.601
5375f8e6-96e9-4f49-97ff-d5df95f12464/0172,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0034,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0129,0.6708065867424011,0,0.320,0.114,0.638,0.605
5375f8e6-96e9-4f49-97ff-d5df95f12464/0153,0.7821356058120728,0,0.338,0.135,0.625,0.658
5375f8e6-96e9-4f49-97ff-d5df95f12464/0015,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0001,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0147,0.6905055046081543,0,0.342,0.160,0.611,0.631
5375f8e6-96e9-4f49-97ff-d5df95f12464/0057,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0111,0.6184915900230408,1,0.352,0.372,0.610,0.612
5375f8e6-96e9-4f49-97ff-d5df95f12464/0105,0.5117213726043701,0,0.311,0.099,0.607,0.595
5375f8e6-96e9-4f49-97ff-d5df95f12464/0043,0.8067836761474609,0,0.310,0.054,0.667,0.625
5375f8e6-96e9-4f49-97ff-d5df95f12464/0039,0.8150891065597534,0,0.300,0.040,0.645,0.619
5375f8e6-96e9-4f49-97ff-d5df95f12464/0124,0.5174218416213989,1,0.344,0.375,0.603,0.626
5375f8e6-96e9-4f49-97ff-d5df95f12464/0062,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0018,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0183,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0076,0.6707651019096375,0,0.310,0.094,0.635,0.633
5375f8e6-96e9-4f49-97ff-d5df95f12464/0130,0.6630865335464478,0,0.325,0.105,0.644,0.661
5375f8e6-96e9-4f49-97ff-d5df95f12464/0177,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0031,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0082,0.5649637579917908,0,0.308,0.103,0.626,0.612
5375f8e6-96e9-4f49-97ff-d5df95f12464/0119,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0096,0.701272189617157,0,0.316,0.088,0.634,0.616
5375f8e6-96e9-4f49-97ff-d5df95f12464/0025,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0163,0.501373291015625,0,0.338,0.153,0.647,0.668
5375f8e6-96e9-4f49-97ff-d5df95f12464/0138,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0004,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0142,0.5303264856338501,0,0.365,0.160,0.638,0.636
5375f8e6-96e9-4f49-97ff-d5df95f12464/0156,0.5867446660995483,1,0.383,0.378,0.617,0.619
5375f8e6-96e9-4f49-97ff-d5df95f12464/0010,0.5140026211738586,0,0.306,0.110,0.673,0.672
5375f8e6-96e9-4f49-97ff-d5df95f12464/0100,0.8274821043014526,0,0.321,0.095,0.627,0.603
5375f8e6-96e9-4f49-97ff-d5df95f12464/0046,0.676715075969696,0,0.319,0.049,0.660,0.634
5375f8e6-96e9-4f49-97ff-d5df95f12464/0052,0.6189091801643372,0,0.321,0.081,0.651,0.628
5375f8e6-96e9-4f49-97ff-d5df95f12464/0114,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0028,0.543178915977478,0,0.322,0.045,0.677,0.631
5375f8e6-96e9-4f49-97ff-d5df95f12464/0073,0.6597619652748108,0,0.329,0.120,0.629,0.616
5375f8e6-96e9-4f49-97ff-d5df95f12464/0135,0.7216662764549255,0,0.345,0.149,0.628,0.637
5375f8e6-96e9-4f49-97ff-d5df95f12464/0186,0.5301567316055298,0,0.348,0.166,0.660,0.653
5375f8e6-96e9-4f49-97ff-d5df95f12464/0009,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0192,0.6337145566940308,1,0.409,0.400,0.618,0.594
5375f8e6-96e9-4f49-97ff-d5df95f12464/0121,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0067,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0144,0.6595584750175476,0,0.360,0.164,0.632,0.632
5375f8e6-96e9-4f49-97ff-d5df95f12464/0002,0.5328894853591919,2,0.264,0.067,0.676,0.703
5375f8e6-96e9-4f49-97ff-d5df95f12464/0078,0.5447093844413757,0,0.321,0.073,0.629,0.612
5375f8e6-96e9-4f49-97ff-d5df95f12464/0016,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0150,0.6882257461547852,0,0.346,0.161,0.615,0.642
5375f8e6-96e9-4f49-97ff-d5df95f12464/0084,0.6435140371322632,0,0.298,0.134,0.617,0.607
5375f8e6-96e9-4f49-97ff-d5df95f12464/0037,0.7878870368003845,0,0.319,0.051,0.670,0.628
5375f8e6-96e9-4f49-97ff-d5df95f12464/0171,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0165,0.6433103680610657,1,0.329,0.327,0.596,0.632
5375f8e6-96e9-4f49-97ff-d5df95f12464/0023,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0090,0.6025786399841309,0,0.313,0.110,0.609,0.592
5375f8e6-96e9-4f49-97ff-d5df95f12464/0059,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0180,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0149,0.6409969329833984,0,0.355,0.159,0.623,0.638
5375f8e6-96e9-4f49-97ff-d5df95f12464/0133,0.7113479971885681,0,0.311,0.117,0.618,0.596
5375f8e6-96e9-4f49-97ff-d5df95f12464/0075,0.675193727016449,0,0.310,0.104,0.636,0.657
5375f8e6-96e9-4f49-97ff-d5df95f12464/0061,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0127,0.6055748462677002,0,0.321,0.109,0.637,0.609
5375f8e6-96e9-4f49-97ff-d5df95f12464/0194,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0040,0.548092246055603,0,0.305,0.063,0.654,0.631
5375f8e6-96e9-4f49-97ff-d5df95f12464/0089,0.5412546992301941,1,0.336,0.399,0.616,0.620
5375f8e6-96e9-4f49-97ff-d5df95f12464/0106,0.6316999197006226,0,0.307,0.089,0.608,0.592
5375f8e6-96e9-4f49-97ff-d5df95f12464/0168,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0112,0.652716875076294,1,0.347,0.372,0.602,0.616
5375f8e6-96e9-4f49-97ff-d5df95f12464/0054,0.537202775478363,0,0.327,0.089,0.647,0.634
5375f8e6-96e9-4f49-97ff-d5df95f12464/0097,0.7339444160461426,0,0.317,0.100,0.627,0.606
5375f8e6-96e9-4f49-97ff-d5df95f12464/0118,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0162,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0024,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0030,0.651719331741333,0,0.322,0.059,0.662,0.620
5375f8e6-96e9-4f49-97ff-d5df95f12464/0176,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0083,0.6448006629943848,0,0.323,0.127,0.675,0.627
5375f8e6-96e9-4f49-97ff-d5df95f12464/0011,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0157,0.5932976603507996,1,0.389,0.404,0.633,0.602
5375f8e6-96e9-4f49-97ff-d5df95f12464/0139,0.5510799288749695,1,0.382,0.339,0.594,0.575
5375f8e6-96e9-4f49-97ff-d5df95f12464/0143,0.5931295156478882,0,0.358,0.157,0.629,0.630
5375f8e6-96e9-4f49-97ff-d5df95f12464/0005,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0115,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0053,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0029,0.7156222462654114,0,0.325,0.056,0.664,0.614
5375f8e6-96e9-4f49-97ff-d5df95f12464/0047,0.7066966891288757,0,0.320,0.031,0.675,0.645
5375f8e6-96e9-4f49-97ff-d5df95f12464/0101,0.6065869927406311,0,0.320,0.094,0.619,0.605
5375f8e6-96e9-4f49-97ff-d5df95f12464/0193,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0066,0.5103147625923157,1,0.345,0.395,0.597,0.627
5375f8e6-96e9-4f49-97ff-d5df95f12464/0120,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0134,0.7838830351829529,0,0.323,0.121,0.635,0.616
5375f8e6-96e9-4f49-97ff-d5df95f12464/0072,0.6200071573257446,0,0.330,0.115,0.633,0.618
5375f8e6-96e9-4f49-97ff-d5df95f12464/0008,0.5078749656677246,1,0.335,0.385,0.604,0.601
5375f8e6-96e9-4f49-97ff-d5df95f12464/0187,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0151,0.6845492124557495,0,0.342,0.156,0.616,0.642
5375f8e6-96e9-4f49-97ff-d5df95f12464/0017,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0003,0.5192534923553467,0,0.308,0.129,0.688,0.652
5375f8e6-96e9-4f49-97ff-d5df95f12464/0145,0.6234092712402344,0,0.349,0.169,0.627,0.633
5375f8e6-96e9-4f49-97ff-d5df95f12464/0079,0.5812429785728455,0,0.329,0.071,0.632,0.609
5375f8e6-96e9-4f49-97ff-d5df95f12464/0022,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0164,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0091,0.5993319153785706,0,0.307,0.091,0.609,0.597
5375f8e6-96e9-4f49-97ff-d5df95f12464/0058,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0085,0.636101484298706,0,0.314,0.111,0.618,0.608
5375f8e6-96e9-4f49-97ff-d5df95f12464/0170,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0036,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0126,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0060,0,2,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0181,0,0,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0148,0.6996845006942749,0,0.351,0.160,0.622,0.633
5375f8e6-96e9-4f49-97ff-d5df95f12464/0074,0.6231162548065186,0,0.344,0.121,0.645,0.619
5375f8e6-96e9-4f49-97ff-d5df95f12464/0132,0.7537393569946289,0,0.313,0.104,0.618,0.602
5375f8e6-96e9-4f49-97ff-d5df95f12464/0169,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0055,0,1,-1,-1,-1,-1
5375f8e6-96e9-4f49-97ff-d5df95f12464/0113,0.6670081615447998,1,0.345,0.377,0.597,0.615
5375f8e6-96e9-4f49-97ff-d5df95f12464/0107,0.6084446310997009,0,0.313,0.086,0.609,0.595
5375f8e6-96e9-4f49-97ff-d5df95f12464/0041,0.6053001880645752,0,0.310,0.058,0.654,0.630
5375f8e6-96e9-4f49-97ff-d5df95f12464/0088,0,1,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0006,0.8634670376777649,1,0.382,0.390,0.528,0.554
9b0e6947-340d-419d-ae8d-e73993afec6a/0012,0.8927270770072937,1,0.313,0.350,0.592,0.651
9b0e6947-340d-419d-ae8d-e73993afec6a/0033,0,2,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0049,0,1,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0027,0.8785212635993958,1,0.230,0.306,0.638,0.868
9b0e6947-340d-419d-ae8d-e73993afec6a/0044,0,2,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0050,0,1,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0035,0,2,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0021,0.875998854637146,1,0.244,0.301,0.631,0.783
9b0e6947-340d-419d-ae8d-e73993afec6a/0000,0.5791468024253845,1,0.407,0.385,0.539,0.536
9b0e6947-340d-419d-ae8d-e73993afec6a/0014,0.9838998317718506,1,0.213,0.339,0.585,0.724
9b0e6947-340d-419d-ae8d-e73993afec6a/0042,0,2,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0038,0,2,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0019,0.9609721899032593,1,0.256,0.328,0.624,0.717
9b0e6947-340d-419d-ae8d-e73993afec6a/0013,0.9638345837593079,1,0.223,0.328,0.554,0.700
9b0e6947-340d-419d-ae8d-e73993afec6a/0007,0.7777516841888428,1,0.342,0.394,0.503,0.563
9b0e6947-340d-419d-ae8d-e73993afec6a/0026,0.8822159767150879,1,0.240,0.289,0.655,0.851
9b0e6947-340d-419d-ae8d-e73993afec6a/0032,0,2,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0048,0,1,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0051,0,2,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0045,0,1,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0020,0.9340242147445679,1,0.249,0.335,0.621,0.740
9b0e6947-340d-419d-ae8d-e73993afec6a/0034,0,2,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0015,0.9506184458732605,1,0.235,0.310,0.614,0.716
9b0e6947-340d-419d-ae8d-e73993afec6a/0001,0.6659960150718689,1,0.398,0.383,0.537,0.547
9b0e6947-340d-419d-ae8d-e73993afec6a/0043,0,1,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0039,0,1,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0018,0.9607194066047668,1,0.259,0.336,0.615,0.723
9b0e6947-340d-419d-ae8d-e73993afec6a/0031,0,2,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0025,0.9297317862510681,1,0.251,0.310,0.657,0.847
9b0e6947-340d-419d-ae8d-e73993afec6a/0004,0.64373379945755,1,0.418,0.382,0.562,0.555
9b0e6947-340d-419d-ae8d-e73993afec6a/0010,0.8884134888648987,1,0.312,0.365,0.619,0.671
9b0e6947-340d-419d-ae8d-e73993afec6a/0046,0,1,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0052,0,2,-1,-1,-1,-1
9b0e6947-340d-419d-ae8d-e73993afec6a/0028,0.6284428834915161,1,0.210,0.300,0.611,0.878
9b0e6947-340d-419d-ae8d-e73993afec6a/0009,0.6884365081787109,1,0.414,0.358,0.555,0.532
9b0e6947-340d-419d-ae8d-e73993afec6a/0002,0.6684576869010925,1,0.394,0.374,0.537,0.545
